34.0,3 11 14 17 20 24 4 
34.0,3 11 14 17 20 24 5 
34.0,3 11 14 17 20 24 7 
34.0,3 11 14 17 20 24 8 
34.0,3 11 14 17 20 24 23 
35.0,3 11 14 17 20 18 6 
34.0,3 11 14 17 20 6 0 
34.0,3 11 14 17 20 6 1 
34.0,3 11 14 17 20 6 13 
34.0,3 11 14 17 20 6 15 
34.0,3 11 14 17 20 6 16 
33.0,3 11 14 17 20 6 4 
33.0,3 11 14 17 20 6 5 
33.0,3 11 14 17 20 6 7 
33.0,3 11 14 17 20 6 8 
33.0,3 11 14 17 20 6 23 
38.0,3 11 14 17 9 19 2 
38.0,3 11 14 17 9 19 22 
37.0,3 11 14 17 9 19 18 
36.0,3 11 14 17 9 19 0 
36.0,3 11 14 17 9 19 1 
36.0,3 11 14 17 9 19 13 
36.0,3 11 14 17 9 19 15 
36.0,3 11 14 17 9 19 16 
35.0,3 11 14 17 9 19 4 
35.0,3 11 14 17 9 19 5 
35.0,3 11 14 17 9 19 7 
35.0,3 11 14 17 9 19 8 
35.0,3 11 14 17 9 19 23 
37.0,3 11 14 17 9 10 12 
37.0,3 11 14 17 9 10 21 
37.0,3 11 14 17 9 10 24 
36.0,3 11 14 17 9 10 6 
37.0,3 11 14 17 9 12 21 
37.0,3 11 14 17 9 12 24 
36.0,3 11 14 17 9 12 6 
37.0,3 11 14 17 9 21 24 
36.0,3 11 14 17 9 21 6 
36.0,3 11 14 17 9 24 6 
36.0,3 11 14 17 19 2 10 
36.0,3 11 14 17 19 2 12 
36.0,3 11 14 17 19 2 21 
36.0,3 11 14 17 19 2 24 
35.0,3 11 14 17 19 2 6 
36.0,3 11 14 17 19 10 22 
35.0,3 11 14 17 19 10 18 
34.0,3 11 14 17 19 10 0 
34.0,3 11 14 17 19 10 1 
34.0,3 11 14 17 19 10 13 
34.0,3 11 14 17 19 10 15 
34.0,3 11 14 17 19 10 16 
33.0,3 11 14 17 19 10 4 
33.0,3 11 14 17 19 10 5 
33.0,3 11 14 17 19 10 7 
33.0,3 11 14 17 19 10 8 
33.0,3 11 14 17 19 10 23 
36.0,3 11 14 17 19 12 22 
35.0,3 11 14 17 19 12 18 
34.0,3 11 14 17 19 12 0 
34.0,3 11 14 17 19 12 1 
34.0,3 11 14 17 19 12 13 
34.0,3 11 14 17 19 12 15 
34.0,3 11 14 17 19 12 16 
33.0,3 11 14 17 19 12 4 
33.0,3 11 14 17 19 12 5 
33.0,3 11 14 17 19 12 7 
33.0,3 11 14 17 19 12 8 
33.0,3 11 14 17 19 12 23 
36.0,3 11 14 17 19 21 22 
35.0,3 11 14 17 19 21 18 
34.0,3 11 14 17 19 21 0 
34.0,3 11 14 17 19 21 1 
34.0,3 11 14 17 19 21 13 
34.0,3 11 14 17 19 21 15 
34.0,3 11 14 17 19 21 16 
33.0,3 11 14 17 19 21 4 
33.0,3 11 14 17 19 21 5 
33.0,3 11 14 17 19 21 7 
33.0,3 11 14 17 19 21 8 
33.0,3 11 14 17 19 21 23 
36.0,3 11 14 17 19 22 24 
35.0,3 11 14 17 19 22 6 
35.0,3 11 14 17 19 24 18 
34.0,3 11 14 17 19 24 0 
34.0,3 11 14 17 19 24 1 
34.0,3 11 14 17 19 24 13 
34.0,3 11 14 17 19 24 15 
34.0,3 11 14 17 19 24 16 
33.0,3 11 14 17 19 24 4 
33.0,3 11 14 17 19 24 5 
33.0,3 11 14 17 19 24 7 
33.0,3 11 14 17 19 24 8 
33.0,3 11 14 17 19 24 23 
34.0,3 11 14 17 19 18 6 
33.0,3 11 14 17 19 6 0 
33.0,3 11 14 17 19 6 1 
33.0,3 11 14 17 19 6 13 
33.0,3 11 14 17 19 6 15 
33.0,3 11 14 17 19 6 16 
32.0,3 11 14 17 19 6 4 
32.0,3 11 14 17 19 6 5 
32.0,3 11 14 17 19 6 7 
32.0,3 11 14 17 19 6 8 
32.0,3 11 14 17 19 6 23 
34.0,3 11 14 17 2 22 
33.0,3 11 14 17 2 18 
32.0,3 11 14 17 2 0 
32.0,3 11 14 17 2 1 
32.0,3 11 14 17 2 13 
32.0,3 11 14 17 2 15 
32.0,3 11 14 17 2 16 
31.0,3 11 14 17 2 4 
31.0,3 11 14 17 2 5 
31.0,3 11 14 17 2 7 
31.0,3 11 14 17 2 8 
31.0,3 11 14 17 2 23 
35.0,3 11 14 17 10 12 21 
35.0,3 11 14 17 10 12 24 
34.0,3 11 14 17 10 12 6 
35.0,3 11 14 17 10 21 24 
34.0,3 11 14 17 10 21 6 
34.0,3 11 14 17 10 24 6 
35.0,3 11 14 17 12 21 24 
34.0,3 11 14 17 12 21 6 
34.0,3 11 14 17 12 24 6 
34.0,3 11 14 17 21 24 6 
33.0,3 11 14 17 22 18 
32.0,3 11 14 17 22 0 
32.0,3 11 14 17 22 1 
32.0,3 11 14 17 22 13 
32.0,3 11 14 17 22 15 
32.0,3 11 14 17 22 16 
31.0,3 11 14 17 22 4 
31.0,3 11 14 17 22 5 
31.0,3 11 14 17 22 7 
31.0,3 11 14 17 22 8 
31.0,3 11 14 17 22 23 
31.0,3 11 14 17 18 0 
31.0,3 11 14 17 18 1 
31.0,3 11 14 17 18 13 
31.0,3 11 14 17 18 15 
31.0,3 11 14 17 18 16 
30.0,3 11 14 17 18 4 
30.0,3 11 14 17 18 5 
30.0,3 11 14 17 18 7 
30.0,3 11 14 17 18 8 
30.0,3 11 14 17 18 23 
30.0,3 11 14 17 0 1 
30.0,3 11 14 17 0 13 
30.0,3 11 14 17 0 15 
30.0,3 11 14 17 0 16 
29.0,3 11 14 17 0 4 
29.0,3 11 14 17 0 5 
29.0,3 11 14 17 0 7 
29.0,3 11 14 17 0 8 
29.0,3 11 14 17 0 23 
30.0,3 11 14 17 1 13 
30.0,3 11 14 17 1 15 
30.0,3 11 14 17 1 16 
29.0,3 11 14 17 1 4 
29.0,3 11 14 17 1 5 
29.0,3 11 14 17 1 7 
29.0,3 11 14 17 1 8 
29.0,3 11 14 17 1 23 
30.0,3 11 14 17 13 15 
30.0,3 11 14 17 13 16 
29.0,3 11 14 17 13 4 
29.0,3 11 14 17 13 5 
29.0,3 11 14 17 13 7 
29.0,3 11 14 17 13 8 
29.0,3 11 14 17 13 23 
30.0,3 11 14 17 15 16 
29.0,3 11 14 17 15 4 
29.0,3 11 14 17 15 5 
29.0,3 11 14 17 15 7 
29.0,3 11 14 17 15 8 
29.0,3 11 14 17 15 23 
29.0,3 11 14 17 16 4 
29.0,3 11 14 17 16 5 
29.0,3 11 14 17 16 7 
29.0,3 11 14 17 16 8 
29.0,3 11 14 17 16 23 
28.0,3 11 14 17 4 5 
28.0,3 11 14 17 4 7 
28.0,3 11 14 17 4 8 
28.0,3 11 14 17 4 23 
28.0,3 11 14 17 5 7 
28.0,3 11 14 17 5 8 
28.0,3 11 14 17 5 23 
28.0,3 11 14 17 7 8 
28.0,3 11 14 17 7 23 
28.0,3 11 14 17 8 23 
38.0,3 11 14 20 9 19 2 
38.0,3 11 14 20 9 19 22 
37.0,3 11 14 20 9 19 18 
36.0,3 11 14 20 9 19 0 
36.0,3 11 14 20 9 19 1 
36.0,3 11 14 20 9 19 13 
36.0,3 11 14 20 9 19 15 
36.0,3 11 14 20 9 19 16 
35.0,3 11 14 20 9 19 4 
35.0,3 11 14 20 9 19 5 
35.0,3 11 14 20 9 19 7 
35.0,3 11 14 20 9 19 8 
35.0,3 11 14 20 9 19 23 
37.0,3 11 14 20 9 10 12 
37.0,3 11 14 20 9 10 21 
37.0,3 11 14 20 9 10 24 
36.0,3 11 14 20 9 10 6 
37.0,3 11 14 20 9 12 21 
37.0,3 11 14 20 9 12 24 
36.0,3 11 14 20 9 12 6 
37.0,3 11 14 20 9 21 24 
36.0,3 11 14 20 9 21 6 
36.0,3 11 14 20 9 24 6 
36.0,3 11 14 20 19 2 10 
36.0,3 11 14 20 19 2 12 
36.0,3 11 14 20 19 2 21 
36.0,3 11 14 20 19 2 24 
35.0,3 11 14 20 19 2 6 
36.0,3 11 14 20 19 10 22 
35.0,3 11 14 20 19 10 18 
34.0,3 11 14 20 19 10 0 
34.0,3 11 14 20 19 10 1 
34.0,3 11 14 20 19 10 13 
34.0,3 11 14 20 19 10 15 
34.0,3 11 14 20 19 10 16 
33.0,3 11 14 20 19 10 4 
33.0,3 11 14 20 19 10 5 
33.0,3 11 14 20 19 10 7 
33.0,3 11 14 20 19 10 8 
33.0,3 11 14 20 19 10 23 
36.0,3 11 14 20 19 12 22 
35.0,3 11 14 20 19 12 18 
34.0,3 11 14 20 19 12 0 
34.0,3 11 14 20 19 12 1 
34.0,3 11 14 20 19 12 13 
34.0,3 11 14 20 19 12 15 
34.0,3 11 14 20 19 12 16 
33.0,3 11 14 20 19 12 4 
33.0,3 11 14 20 19 12 5 
33.0,3 11 14 20 19 12 7 
33.0,3 11 14 20 19 12 8 
33.0,3 11 14 20 19 12 23 
36.0,3 11 14 20 19 21 22 
35.0,3 11 14 20 19 21 18 
34.0,3 11 14 20 19 21 0 
34.0,3 11 14 20 19 21 1 
34.0,3 11 14 20 19 21 13 
34.0,3 11 14 20 19 21 15 
34.0,3 11 14 20 19 21 16 
33.0,3 11 14 20 19 21 4 
33.0,3 11 14 20 19 21 5 
33.0,3 11 14 20 19 21 7 
33.0,3 11 14 20 19 21 8 
33.0,3 11 14 20 19 21 23 
36.0,3 11 14 20 19 22 24 
35.0,3 11 14 20 19 22 6 
35.0,3 11 14 20 19 24 18 
34.0,3 11 14 20 19 24 0 
34.0,3 11 14 20 19 24 1 
34.0,3 11 14 20 19 24 13 
34.0,3 11 14 20 19 24 15 
34.0,3 11 14 20 19 24 16 
33.0,3 11 14 20 19 24 4 
33.0,3 11 14 20 19 24 5 
33.0,3 11 14 20 19 24 7 
33.0,3 11 14 20 19 24 8 
33.0,3 11 14 20 19 24 23 
34.0,3 11 14 20 19 18 6 
33.0,3 11 14 20 19 6 0 
33.0,3 11 14 20 19 6 1 
33.0,3 11 14 20 19 6 13 
33.0,3 11 14 20 19 6 15 
33.0,3 11 14 20 19 6 16 
32.0,3 11 14 20 19 6 4 
32.0,3 11 14 20 19 6 5 
32.0,3 11 14 20 19 6 7 
32.0,3 11 14 20 19 6 8 
32.0,3 11 14 20 19 6 23 
34.0,3 11 14 20 2 22 
33.0,3 11 14 20 2 18 
32.0,3 11 14 20 2 0 
32.0,3 11 14 20 2 1 
32.0,3 11 14 20 2 13 
32.0,3 11 14 20 2 15 
32.0,3 11 14 20 2 16 
31.0,3 11 14 20 2 4 
31.0,3 11 14 20 2 5 
31.0,3 11 14 20 2 7 
31.0,3 11 14 20 2 8 
31.0,3 11 14 20 2 23 
35.0,3 11 14 20 10 12 21 
35.0,3 11 14 20 10 12 24 
34.0,3 11 14 20 10 12 6 
35.0,3 11 14 20 10 21 24 
34.0,3 11 14 20 10 21 6 
34.0,3 11 14 20 10 24 6 
35.0,3 11 14 20 12 21 24 
34.0,3 11 14 20 12 21 6 
34.0,3 11 14 20 12 24 6 
34.0,3 11 14 20 21 24 6 
33.0,3 11 14 20 22 18 
32.0,3 11 14 20 22 0 
32.0,3 11 14 20 22 1 
32.0,3 11 14 20 22 13 
32.0,3 11 14 20 22 15 
32.0,3 11 14 20 22 16 
31.0,3 11 14 20 22 4 
31.0,3 11 14 20 22 5 
31.0,3 11 14 20 22 7 
31.0,3 11 14 20 22 8 
31.0,3 11 14 20 22 23 
31.0,3 11 14 20 18 0 
31.0,3 11 14 20 18 1 
31.0,3 11 14 20 18 13 
31.0,3 11 14 20 18 15 
31.0,3 11 14 20 18 16 
30.0,3 11 14 20 18 4 
30.0,3 11 14 20 18 5 
30.0,3 11 14 20 18 7 
30.0,3 11 14 20 18 8 
30.0,3 11 14 20 18 23 
30.0,3 11 14 20 0 1 
30.0,3 11 14 20 0 13 
30.0,3 11 14 20 0 15 
30.0,3 11 14 20 0 16 
29.0,3 11 14 20 0 4 
29.0,3 11 14 20 0 5 
29.0,3 11 14 20 0 7 
29.0,3 11 14 20 0 8 
29.0,3 11 14 20 0 23 
30.0,3 11 14 20 1 13 
30.0,3 11 14 20 1 15 
30.0,3 11 14 20 1 16 
29.0,3 11 14 20 1 4 
29.0,3 11 14 20 1 5 
29.0,3 11 14 20 1 7 
29.0,3 11 14 20 1 8 
29.0,3 11 14 20 1 23 
30.0,3 11 14 20 13 15 
30.0,3 11 14 20 13 16 
29.0,3 11 14 20 13 4 
29.0,3 11 14 20 13 5 
29.0,3 11 14 20 13 7 
29.0,3 11 14 20 13 8 
29.0,3 11 14 20 13 23 
30.0,3 11 14 20 15 16 
29.0,3 11 14 20 15 4 
29.0,3 11 14 20 15 5 
29.0,3 11 14 20 15 7 
29.0,3 11 14 20 15 8 
29.0,3 11 14 20 15 23 
29.0,3 11 14 20 16 4 
29.0,3 11 14 20 16 5 
29.0,3 11 14 20 16 7 
29.0,3 11 14 20 16 8 
29.0,3 11 14 20 16 23 
28.0,3 11 14 20 4 5 
28.0,3 11 14 20 4 7 
28.0,3 11 14 20 4 8 
28.0,3 11 14 20 4 23 
28.0,3 11 14 20 5 7 
28.0,3 11 14 20 5 8 
28.0,3 11 14 20 5 23 
28.0,3 11 14 20 7 8 
28.0,3 11 14 20 7 23 
28.0,3 11 14 20 8 23 
36.0,3 11 14 9 19 10 12 
36.0,3 11 14 9 19 10 21 
36.0,3 11 14 9 19 10 24 
35.0,3 11 14 9 19 10 6 
36.0,3 11 14 9 19 12 21 
36.0,3 11 14 9 19 12 24 
35.0,3 11 14 9 19 12 6 
36.0,3 11 14 9 19 21 24 
35.0,3 11 14 9 19 21 6 
35.0,3 11 14 9 19 24 6 
34.0,3 11 14 9 2 10 
34.0,3 11 14 9 2 12 
34.0,3 11 14 9 2 21 
34.0,3 11 14 9 2 24 
33.0,3 11 14 9 2 6 
34.0,3 11 14 9 10 22 
33.0,3 11 14 9 10 18 
32.0,3 11 14 9 10 0 
32.0,3 11 14 9 10 1 
32.0,3 11 14 9 10 13 
32.0,3 11 14 9 10 15 
32.0,3 11 14 9 10 16 
31.0,3 11 14 9 10 4 
31.0,3 11 14 9 10 5 
31.0,3 11 14 9 10 7 
31.0,3 11 14 9 10 8 
31.0,3 11 14 9 10 23 
34.0,3 11 14 9 12 22 
33.0,3 11 14 9 12 18 
32.0,3 11 14 9 12 0 
32.0,3 11 14 9 12 1 
32.0,3 11 14 9 12 13 
32.0,3 11 14 9 12 15 
32.0,3 11 14 9 12 16 
31.0,3 11 14 9 12 4 
31.0,3 11 14 9 12 5 
31.0,3 11 14 9 12 7 
31.0,3 11 14 9 12 8 
31.0,3 11 14 9 12 23 
34.0,3 11 14 9 21 22 
33.0,3 11 14 9 21 18 
32.0,3 11 14 9 21 0 
32.0,3 11 14 9 21 1 
32.0,3 11 14 9 21 13 
32.0,3 11 14 9 21 15 
32.0,3 11 14 9 21 16 
31.0,3 11 14 9 21 4 
31.0,3 11 14 9 21 5 
31.0,3 11 14 9 21 7 
31.0,3 11 14 9 21 8 
31.0,3 11 14 9 21 23 
34.0,3 11 14 9 22 24 
33.0,3 11 14 9 22 6 
33.0,3 11 14 9 24 18 
32.0,3 11 14 9 24 0 
32.0,3 11 14 9 24 1 
32.0,3 11 14 9 24 13 
32.0,3 11 14 9 24 15 
32.0,3 11 14 9 24 16 
31.0,3 11 14 9 24 4 
31.0,3 11 14 9 24 5 
31.0,3 11 14 9 24 7 
31.0,3 11 14 9 24 8 
31.0,3 11 14 9 24 23 
32.0,3 11 14 9 18 6 
31.0,3 11 14 9 6 0 
31.0,3 11 14 9 6 1 
31.0,3 11 14 9 6 13 
31.0,3 11 14 9 6 15 
31.0,3 11 14 9 6 16 
30.0,3 11 14 9 6 4 
30.0,3 11 14 9 6 5 
30.0,3 11 14 9 6 7 
30.0,3 11 14 9 6 8 
30.0,3 11 14 9 6 23 
33.0,3 11 14 19 2 22 
32.0,3 11 14 19 2 18 
31.0,3 11 14 19 2 0 
31.0,3 11 14 19 2 1 
31.0,3 11 14 19 2 13 
31.0,3 11 14 19 2 15 
31.0,3 11 14 19 2 16 
30.0,3 11 14 19 2 4 
30.0,3 11 14 19 2 5 
30.0,3 11 14 19 2 7 
30.0,3 11 14 19 2 8 
30.0,3 11 14 19 2 23 
34.0,3 11 14 19 10 12 21 
34.0,3 11 14 19 10 12 24 
33.0,3 11 14 19 10 12 6 
34.0,3 11 14 19 10 21 24 
33.0,3 11 14 19 10 21 6 
33.0,3 11 14 19 10 24 6 
34.0,3 11 14 19 12 21 24 
33.0,3 11 14 19 12 21 6 
33.0,3 11 14 19 12 24 6 
33.0,3 11 14 19 21 24 6 
32.0,3 11 14 19 22 18 
31.0,3 11 14 19 22 0 
31.0,3 11 14 19 22 1 
31.0,3 11 14 19 22 13 
31.0,3 11 14 19 22 15 
31.0,3 11 14 19 22 16 
30.0,3 11 14 19 22 4 
30.0,3 11 14 19 22 5 
30.0,3 11 14 19 22 7 
30.0,3 11 14 19 22 8 
30.0,3 11 14 19 22 23 
30.0,3 11 14 19 18 0 
30.0,3 11 14 19 18 1 
30.0,3 11 14 19 18 13 
30.0,3 11 14 19 18 15 
30.0,3 11 14 19 18 16 
29.0,3 11 14 19 18 4 
29.0,3 11 14 19 18 5 
29.0,3 11 14 19 18 7 
29.0,3 11 14 19 18 8 
29.0,3 11 14 19 18 23 
29.0,3 11 14 19 0 1 
29.0,3 11 14 19 0 13 
29.0,3 11 14 19 0 15 
29.0,3 11 14 19 0 16 
28.0,3 11 14 19 0 4 
28.0,3 11 14 19 0 5 
28.0,3 11 14 19 0 7 
28.0,3 11 14 19 0 8 
28.0,3 11 14 19 0 23 
29.0,3 11 14 19 1 13 
29.0,3 11 14 19 1 15 
29.0,3 11 14 19 1 16 
28.0,3 11 14 19 1 4 
28.0,3 11 14 19 1 5 
28.0,3 11 14 19 1 7 
28.0,3 11 14 19 1 8 
28.0,3 11 14 19 1 23 
29.0,3 11 14 19 13 15 
29.0,3 11 14 19 13 16 
28.0,3 11 14 19 13 4 
28.0,3 11 14 19 13 5 
28.0,3 11 14 19 13 7 
28.0,3 11 14 19 13 8 
28.0,3 11 14 19 13 23 
29.0,3 11 14 19 15 16 
28.0,3 11 14 19 15 4 
28.0,3 11 14 19 15 5 
28.0,3 11 14 19 15 7 
28.0,3 11 14 19 15 8 
28.0,3 11 14 19 15 23 
28.0,3 11 14 19 16 4 
28.0,3 11 14 19 16 5 
28.0,3 11 14 19 16 7 
28.0,3 11 14 19 16 8 
28.0,3 11 14 19 16 23 
27.0,3 11 14 19 4 5 
27.0,3 11 14 19 4 7 
27.0,3 11 14 19 4 8 
27.0,3 11 14 19 4 23 
27.0,3 11 14 19 5 7 
27.0,3 11 14 19 5 8 
27.0,3 11 14 19 5 23 
27.0,3 11 14 19 7 8 
27.0,3 11 14 19 7 23 
27.0,3 11 14 19 8 23 
32.0,3 11 14 2 10 12 
32.0,3 11 14 2 10 21 
32.0,3 11 14 2 10 24 
31.0,3 11 14 2 10 6 
32.0,3 11 14 2 12 21 
32.0,3 11 14 2 12 24 
31.0,3 11 14 2 12 6 
32.0,3 11 14 2 21 24 
31.0,3 11 14 2 21 6 
31.0,3 11 14 2 24 6 
32.0,3 11 14 10 12 22 
31.0,3 11 14 10 12 18 
30.0,3 11 14 10 12 0 
30.0,3 11 14 10 12 1 
30.0,3 11 14 10 12 13 
30.0,3 11 14 10 12 15 
30.0,3 11 14 10 12 16 
29.0,3 11 14 10 12 4 
29.0,3 11 14 10 12 5 
29.0,3 11 14 10 12 7 
29.0,3 11 14 10 12 8 
29.0,3 11 14 10 12 23 
32.0,3 11 14 10 21 22 
31.0,3 11 14 10 21 18 
30.0,3 11 14 10 21 0 
30.0,3 11 14 10 21 1 
30.0,3 11 14 10 21 13 
30.0,3 11 14 10 21 15 
30.0,3 11 14 10 21 16 
29.0,3 11 14 10 21 4 
29.0,3 11 14 10 21 5 
29.0,3 11 14 10 21 7 
29.0,3 11 14 10 21 8 
29.0,3 11 14 10 21 23 
32.0,3 11 14 10 22 24 
31.0,3 11 14 10 22 6 
31.0,3 11 14 10 24 18 
30.0,3 11 14 10 24 0 
30.0,3 11 14 10 24 1 
30.0,3 11 14 10 24 13 
30.0,3 11 14 10 24 15 
30.0,3 11 14 10 24 16 
29.0,3 11 14 10 24 4 
29.0,3 11 14 10 24 5 
29.0,3 11 14 10 24 7 
29.0,3 11 14 10 24 8 
29.0,3 11 14 10 24 23 
30.0,3 11 14 10 18 6 
29.0,3 11 14 10 6 0 
29.0,3 11 14 10 6 1 
29.0,3 11 14 10 6 13 
29.0,3 11 14 10 6 15 
29.0,3 11 14 10 6 16 
28.0,3 11 14 10 6 4 
28.0,3 11 14 10 6 5 
28.0,3 11 14 10 6 7 
28.0,3 11 14 10 6 8 
28.0,3 11 14 10 6 23 
32.0,3 11 14 12 21 22 
31.0,3 11 14 12 21 18 
30.0,3 11 14 12 21 0 
30.0,3 11 14 12 21 1 
30.0,3 11 14 12 21 13 
30.0,3 11 14 12 21 15 
30.0,3 11 14 12 21 16 
29.0,3 11 14 12 21 4 
29.0,3 11 14 12 21 5 
29.0,3 11 14 12 21 7 
29.0,3 11 14 12 21 8 
29.0,3 11 14 12 21 23 
32.0,3 11 14 12 22 24 
31.0,3 11 14 12 22 6 
31.0,3 11 14 12 24 18 
30.0,3 11 14 12 24 0 
30.0,3 11 14 12 24 1 
30.0,3 11 14 12 24 13 
30.0,3 11 14 12 24 15 
30.0,3 11 14 12 24 16 
29.0,3 11 14 12 24 4 
29.0,3 11 14 12 24 5 
29.0,3 11 14 12 24 7 
29.0,3 11 14 12 24 8 
29.0,3 11 14 12 24 23 
30.0,3 11 14 12 18 6 
29.0,3 11 14 12 6 0 
29.0,3 11 14 12 6 1 
29.0,3 11 14 12 6 13 
29.0,3 11 14 12 6 15 
29.0,3 11 14 12 6 16 
28.0,3 11 14 12 6 4 
28.0,3 11 14 12 6 5 
28.0,3 11 14 12 6 7 
28.0,3 11 14 12 6 8 
28.0,3 11 14 12 6 23 
32.0,3 11 14 21 22 24 
31.0,3 11 14 21 22 6 
31.0,3 11 14 21 24 18 
30.0,3 11 14 21 24 0 
30.0,3 11 14 21 24 1 
30.0,3 11 14 21 24 13 
30.0,3 11 14 21 24 15 
30.0,3 11 14 21 24 16 
29.0,3 11 14 21 24 4 
29.0,3 11 14 21 24 5 
29.0,3 11 14 21 24 7 
29.0,3 11 14 21 24 8 
29.0,3 11 14 21 24 23 
30.0,3 11 14 21 18 6 
29.0,3 11 14 21 6 0 
29.0,3 11 14 21 6 1 
29.0,3 11 14 21 6 13 
29.0,3 11 14 21 6 15 
29.0,3 11 14 21 6 16 
28.0,3 11 14 21 6 4 
28.0,3 11 14 21 6 5 
28.0,3 11 14 21 6 7 
28.0,3 11 14 21 6 8 
28.0,3 11 14 21 6 23 
31.0,3 11 14 22 24 6 
30.0,3 11 14 24 18 6 
29.0,3 11 14 24 6 0 
29.0,3 11 14 24 6 1 
29.0,3 11 14 24 6 13 
29.0,3 11 14 24 6 15 
29.0,3 11 14 24 6 16 
28.0,3 11 14 24 6 4 
28.0,3 11 14 24 6 5 
28.0,3 11 14 24 6 7 
28.0,3 11 14 24 6 8 
28.0,3 11 14 24 6 23 
38.0,3 11 17 20 9 19 2 
38.0,3 11 17 20 9 19 22 
37.0,3 11 17 20 9 19 18 
36.0,3 11 17 20 9 19 0 
36.0,3 11 17 20 9 19 1 
36.0,3 11 17 20 9 19 13 
36.0,3 11 17 20 9 19 15 
36.0,3 11 17 20 9 19 16 
35.0,3 11 17 20 9 19 4 
35.0,3 11 17 20 9 19 5 
35.0,3 11 17 20 9 19 7 
35.0,3 11 17 20 9 19 8 
35.0,3 11 17 20 9 19 23 
37.0,3 11 17 20 9 10 12 
37.0,3 11 17 20 9 10 21 
37.0,3 11 17 20 9 10 24 
36.0,3 11 17 20 9 10 6 
37.0,3 11 17 20 9 12 21 
37.0,3 11 17 20 9 12 24 
36.0,3 11 17 20 9 12 6 
37.0,3 11 17 20 9 21 24 
36.0,3 11 17 20 9 21 6 
36.0,3 11 17 20 9 24 6 
36.0,3 11 17 20 19 2 10 
36.0,3 11 17 20 19 2 12 
36.0,3 11 17 20 19 2 21 
36.0,3 11 17 20 19 2 24 
35.0,3 11 17 20 19 2 6 
36.0,3 11 17 20 19 10 22 
35.0,3 11 17 20 19 10 18 
34.0,3 11 17 20 19 10 0 
34.0,3 11 17 20 19 10 1 
34.0,3 11 17 20 19 10 13 
34.0,3 11 17 20 19 10 15 
34.0,3 11 17 20 19 10 16 
33.0,3 11 17 20 19 10 4 
33.0,3 11 17 20 19 10 5 
33.0,3 11 17 20 19 10 7 
33.0,3 11 17 20 19 10 8 
33.0,3 11 17 20 19 10 23 
36.0,3 11 17 20 19 12 22 
35.0,3 11 17 20 19 12 18 
34.0,3 11 17 20 19 12 0 
34.0,3 11 17 20 19 12 1 
34.0,3 11 17 20 19 12 13 
34.0,3 11 17 20 19 12 15 
34.0,3 11 17 20 19 12 16 
33.0,3 11 17 20 19 12 4 
33.0,3 11 17 20 19 12 5 
33.0,3 11 17 20 19 12 7 
33.0,3 11 17 20 19 12 8 
33.0,3 11 17 20 19 12 23 
36.0,3 11 17 20 19 21 22 
35.0,3 11 17 20 19 21 18 
34.0,3 11 17 20 19 21 0 
34.0,3 11 17 20 19 21 1 
34.0,3 11 17 20 19 21 13 
34.0,3 11 17 20 19 21 15 
34.0,3 11 17 20 19 21 16 
